t_s,ciclo,ganancia,ch,tap,banco_uv,pp_uv,real_mv_vs_vref,valido,clavado,codigos
17795.7,290,4,4,LPo,720882,95,-5588.7,False,True,"11,-30,0,0"
17800.8,290,8,0,PGAgain,958747,2059,-851.5,True,False,"11,-30,0,0"
17801.4,290,8,1,BPo,971717,5464,-593.1,True,False,"11,-30,0,0"
17802.1,290,8,2,OPA_SUMo,1093158,533,1825.4,True,False,"11,-30,0,0"
17802.7,290,8,3,SUMo,1099147,104,1944.7,True,True,"11,-30,0,0"
17803.4,290,8,4,LPo,725946,247,-5487.9,False,True,"11,-30,0,0"
17808.4,290,16,0,PGAgain,968933,2488,-648.6,True,False,"11,-30,0,0"
17809.1,290,16,1,BPo,968732,2936,-652.6,True,False,"11,-30,0,0"
17809.7,290,16,2,OPA_SUMo,1084470,457,1652.4,True,False,"11,-30,0,0"
17810.4,290,16,3,SUMo,1101798,123,1997.5,True,True,"11,-30,0,0"
17811.0,290,16,4,LPo,728501,228,-5437.0,False,True,"11,-30,0,0"
17816.1,290,24,0,PGAgain,965146,1983,-724.0,True,False,"11,-30,0,0"
17816.7,290,24,1,BPo,973110,2746,-565.4,True,False,"11,-30,0,0"
17817.4,290,24,2,OPA_SUMo,1074371,772,1451.3,True,False,"11,-30,0,0"
17821.7,290,24,3,SUMo,1100749,95,1976.6,True,True,"11,-30,0,0"
17822.5,290,24,4,LPo,727539,123,-5456.1,False,True,"11,-30,0,0"
17827.6,290,32,0,PGAgain,968951,1897,-648.2,True,False,"11,-30,0,0"
17828.3,290,32,1,BPo,974216,2555,-543.4,True,False,"11,-30,0,0"
17828.9,290,32,2,OPA_SUMo,1066016,667,1284.9,True,False,"11,-30,0,0"
17829.6,290,32,3,SUMo,1101636,142,1994.3,True,True,"11,-30,0,0"
17830.2,290,32,4,LPo,728406,190,-5438.9,False,True,"11,-30,0,0"
17835.3,290,50,0,PGAgain,965738,2212,-712.2,True,False,"11,-30,0,0"
17835.9,290,50,1,BPo,977019,2755,-487.6,True,False,"11,-30,0,0"
17836.6,290,50,2,OPA_SUMo,1060437,466,1173.8,True,False,"11,-30,0,0"
17837.2,290,50,3,SUMo,1100902,95,1979.7,True,True,"11,-30,0,0"
17837.9,290,50,4,LPo,727643,190,-5454.1,False,True,"11,-30,0,0"
17842.9,291,1,0,PGAgain,979709,2479,-434.0,True,False,"11,-30,0,0"
17843.6,291,1,1,BPo,971927,3404,-589.0,True,False,"11,-30,0,0"
17844.3,291,1,2,OPA_SUMo,1054563,753,1056.8,True,False,"11,-30,0,0"
17844.9,291,1,3,SUMo,1053247,533,1030.6,True,False,"11,-30,0,0"
17845.5,291,1,4,LPo,731381,190,-5379.6,False,True,"11,-30,0,0"
17850.6,291,2,0,PGAgain,860614,5864,-2805.8,False,False,"11,-30,0,0"
17851.3,291,2,1,BPo,1011028,3251,189.8,True,False,"11,-30,0,0"
17851.9,291,2,2,OPA_SUMo,1062135,791,1207.6,True,False,"11,-30,0,0"
17852.5,291,2,3,SUMo,1083573,76,1634.5,True,True,"11,-30,0,0"
17853.2,291,2,4,LPo,710973,171,-5786.0,False,True,"11,-30,0,0"
17858.3,291,4,0,PGAgain,933522,3995,-1353.8,True,False,"11,-30,0,0"
17858.9,291,4,1,BPo,982284,3461,-382.7,True,False,"11,-30,0,0"
17859.6,291,4,2,OPA_SUMo,1091413,743,1790.7,True,False,"11,-30,0,0"
17860.2,291,4,3,SUMo,1093902,142,1840.3,True,True,"11,-30,0,0"
17860.9,291,4,4,LPo,720815,180,-5590.0,False,True,"11,-30,0,0"
17869.6,291,8,0,PGAgain,958699,2736,-852.4,True,False,"11,-30,0,0"
17870.4,291,8,1,BPo,972166,5397,-584.2,True,False,"11,-30,0,0"
17871.1,291,8,2,OPA_SUMo,1089572,514,1754.0,True,False,"11,-30,0,0"
17871.7,291,8,3,SUMo,1099128,133,1944.3,True,True,"11,-30,0,0"
17872.4,291,8,4,LPo,725879,161,-5489.2,False,True,"11,-30,0,0"
17877.5,291,16,0,PGAgain,968704,3003,-653.2,True,False,"11,-30,0,0"
17878.1,291,16,1,BPo,969695,4205,-633.4,True,False,"11,-30,0,0"
17878.8,291,16,2,OPA_SUMo,1081676,876,1596.8,True,False,"11,-30,0,0"
17883.0,291,16,3,SUMo,1101779,114,1997.1,True,True,"11,-30,0,0"
17883.9,291,16,4,LPo,728425,171,-5438.5,False,True,"11,-30,0,0"
17889.0,291,24,0,PGAgain,964870,2536,-729.5,True,False,"11,-30,0,0"
17889.6,291,24,1,BPo,974349,3928,-540.7,True,False,"11,-30,0,0"
17890.3,291,24,2,OPA_SUMo,1069535,733,1355.0,True,False,"11,-30,0,0"
17890.9,291,24,3,SUMo,1100720,142,1976.0,True,True,"11,-30,0,0"
17891.6,291,24,4,LPo,727471,123,-5457.5,False,True,"11,-30,0,0"
17896.7,291,32,0,PGAgain,969400,2794,-639.3,True,False,"11,-30,0,0"
17897.3,291,32,1,BPo,974788,3108,-532.0,True,False,"11,-30,0,0"
17897.9,291,32,2,OPA_SUMo,1063661,695,1238.0,True,False,"11,-30,0,0"
17898.6,291,32,3,SUMo,1101636,104,1994.3,True,True,"11,-30,0,0"
17899.2,291,32,4,LPo,728330,180,-5440.4,False,True,"11,-30,0,0"
17904.3,291,50,0,PGAgain,965966,2564,-707.7,True,False,"11,-30,0,0"
17905.0,291,50,1,BPo,977477,3394,-478.4,True,False,"11,-30,0,0"
17905.6,291,50,2,OPA_SUMo,1058416,447,1133.5,True,False,"11,-30,0,0"
17906.3,291,50,3,SUMo,1100902,123,1979.7,True,True,"11,-30,0,0"
17906.9,291,50,4,LPo,727691,171,-5453.1,False,True,"11,-30,0,0"
17912.0,292,1,0,PGAgain,979651,2278,-435.1,True,False,"11,-30,0,0"
17912.6,292,1,1,BPo,972080,4033,-585.9,True,False,"11,-30,0,0"
17913.3,292,1,2,OPA_SUMo,1053056,896,1026.8,True,False,"11,-30,0,0"
17913.9,292,1,3,SUMo,1051864,610,1003.0,True,False,"11,-30,0,0"
17914.6,292,1,4,LPo,731400,142,-5379.2,False,True,"11,-30,0,0"
17919.7,292,2,0,PGAgain,860757,4987,-2803.0,False,False,"11,-30,0,0"
17920.3,292,2,1,BPo,1010618,3118,181.6,True,False,"11,-30,0,0"
17921.0,292,2,2,OPA_SUMo,1061000,667,1185.0,True,False,"11,-30,0,0"
17921.6,292,2,3,SUMo,1083554,104,1634.2,True,True,"11,-30,0,0"
17922.2,292,2,4,LPo,710897,180,-5787.6,False,True,"11,-30,0,0"
17927.3,292,4,0,PGAgain,933398,3614,-1356.3,True,False,"11,-30,0,0"
17928.0,292,4,1,BPo,982608,2689,-376.2,True,False,"11,-30,0,0"
17928.6,292,4,2,OPA_SUMo,1090440,400,1771.3,True,False,"11,-30,0,0"
17929.2,292,4,3,SUMo,1093883,95,1839.9,True,True,"11,-30,0,0"
17929.9,292,4,4,LPo,720844,133,-5589.5,False,True,"11,-30,0,0"
17935.0,292,8,0,PGAgain,958318,1640,-860.0,True,False,"11,-30,0,0"
17935.6,292,8,1,BPo,971479,2812,-597.9,True,False,"11,-30,0,0"
17936.3,292,8,2,OPA_SUMo,1092758,772,1817.5,True,False,"11,-30,0,0"
17936.9,292,8,3,SUMo,1099128,114,1944.3,True,True,"11,-30,0,0"
17937.6,292,8,4,LPo,725850,133,-5489.8,False,True,"11,-30,0,0"
17942.6,292,16,0,PGAgain,969486,1773,-637.6,True,False,"11,-30,0,0"
17943.3,292,16,1,BPo,968665,3394,-653.9,True,False,"11,-30,0,0"
17943.9,292,16,2,OPA_SUMo,1084012,686,1643.3,True,False,"11,-30,0,0"
17944.6,292,16,3,SUMo,1101779,95,1997.1,True,True,"11,-30,0,0"
17945.2,292,16,4,LPo,728435,152,-5438.3,False,True,"11,-30,0,0"
17950.3,292,24,0,PGAgain,965070,2002,-725.5,True,False,"11,-30,0,0"
17951.0,292,24,1,BPo,973376,3318,-560.1,True,False,"11,-30,0,0"
17951.6,292,24,2,OPA_SUMo,1073989,648,1443.7,True,False,"11,-30,0,0"
17952.3,292,24,3,SUMo,1100720,114,1976.0,True,True,"11,-30,0,0"
17952.9,292,24,4,LPo,727481,152,-5457.3,False,True,"11,-30,0,0"
17958.0,292,32,0,PGAgain,968637,2278,-654.5,True,False,"11,-30,0,0"
17958.6,292,32,1,BPo,972757,2803,-572.4,True,False,"11,-30,0,0"
17959.3,292,32,2,OPA_SUMo,1067094,543,1306.4,True,False,"11,-30,0,0"
17959.9,292,32,3,SUMo,1101598,133,1993.5,True,True,"11,-30,0,0"
17960.5,292,32,4,LPo,728321,171,-5440.6,False,True,"11,-30,0,0"
17965.6,292,50,0,PGAgain,966558,1811,-695.9,True,False,"11,-30,0,0"
17966.3,292,50,1,BPo,976733,3003,-493.3,True,False,"11,-30,0,0"
17966.9,292,50,2,OPA_SUMo,1061077,733,1186.5,True,False,"11,-30,0,0"
17967.6,292,50,3,SUMo,1100892,95,1979.5,True,True,"11,-30,0,0"
17968.2,292,50,4,LPo,727615,161,-5454.6,False,True,"11,-30,0,0"
17973.3,293,1,0,PGAgain,966195,2031,-703.1,True,False,"11,-30,0,0"
17973.9,293,1,1,BPo,978221,3004,-463.6,True,False,"11,-30,0,0"
17974.6,293,1,2,OPA_SUMo,1057624,705,1117.7,True,False,"11,-30,0,0"
17975.2,293,1,3,SUMo,1100902,104,1979.7,True,True,"11,-30,0,0"
17975.8,293,1,4,LPo,727700,133,-5452.9,False,True,"11,-30,0,0"
17980.9,293,2,0,PGAgain,859155,6723,-2834.9,False,False,"11,-30,0,0"
17981.6,293,2,1,BPo,1007718,4072,123.8,True,False,"11,-30,0,0"
17982.2,293,2,2,OPA_SUMo,1070432,781,1372.8,True,False,"11,-30,0,0"
17982.9,293,2,3,SUMo,1083554,123,1634.2,True,True,"11,-30,0,0"
17983.5,293,2,4,LPo,710925,142,-5787.0,False,True,"11,-30,0,0"
17988.6,293,4,0,PGAgain,860003,6503,-2818.0,False,False,"11,-30,0,0"
17989.2,293,4,1,BPo,997667,4119,-76.3,True,False,"11,-30,0,0"
17989.9,293,4,2,OPA_SUMo,1085090,123,1664.8,True,True,"11,-30,0,0"
17990.5,293,4,3,SUMo,1083535,104,1633.8,True,True,"11,-30,0,0"
17991.2,293,4,4,LPo,710868,142,-5788.1,False,True,"11,-30,0,0"
17996.3,293,8,0,PGAgain,957965,2946,-867.0,True,False,"11,-30,0,0"
17996.9,293,8,1,BPo,964231,3671,-742.2,True,False,"11,-30,0,0"
17997.5,293,8,2,OPA_SUMo,1100492,95,1971.5,True,True,"11,-30,0,0"
17998.2,293,8,3,SUMo,1099137,95,1944.5,True,True,"11,-30,0,0"
17998.8,293,8,4,LPo,725907,133,-5488.6,False,True,"11,-30,0,0"
18003.9,293,16,0,PGAgain,968351,2756,-660.2,True,False,"11,-30,0,0"
18004.5,293,16,1,BPo,962133,4196,-784.0,True,False,"11,-30,0,0"
18005.2,293,16,2,OPA_SUMo,1102656,772,2014.6,True,False,"11,-30,0,0"
18005.8,293,16,3,SUMo,1101779,104,1997.1,True,True,"11,-30,0,0"
18006.5,293,16,4,LPo,728416,161,-5438.7,False,True,"11,-30,0,0"
18011.6,293,24,0,PGAgain,965604,2345,-714.9,True,False,"11,-30,0,0"
18012.2,293,24,1,BPo,968418,5302,-658.9,True,False,"11,-30,0,0"
18012.9,293,24,2,OPA_SUMo,1090393,667,1770.4,True,False,"11,-30,0,0"
18013.5,293,24,3,SUMo,1100701,114,1975.7,True,True,"11,-30,0,0"
18014.2,293,24,4,LPo,727462,190,-5457.7,False,True,"11,-30,0,0"
18019.2,293,32,0,PGAgain,965423,2698,-718.5,True,False,"11,-30,0,0"
18019.9,293,32,1,BPo,971565,3671,-596.2,True,False,"11,-30,0,0"
18020.5,293,32,2,OPA_SUMo,1080455,772,1572.4,True,False,"11,-30,0,0"
18021.2,293,32,3,SUMo,1100701,123,1975.7,True,True,"11,-30,0,0"
18021.8,293,32,4,LPo,727462,228,-5457.7,False,True,"11,-30,0,0"
18026.9,293,50,0,PGAgain,965814,2479,-710.7,True,False,"11,-30,0,0"
18027.6,293,50,1,BPo,973291,3518,-561.8,True,False,"11,-30,0,0"
18028.2,293,50,2,OPA_SUMo,1072721,638,1418.4,True,False,"11,-30,0,0"
18028.9,293,50,3,SUMo,1100864,104,1978.9,True,True,"11,-30,0,0"
18029.5,293,50,4,LPo,727624,180,-5454.4,False,True,"11,-30,0,0"
18034.6,294,1,0,PGAgain,979671,2908,-434.7,True,False,"11,-30,0,0"
18035.2,294,1,1,BPo,969953,2889,-628.3,True,False,"11,-30,0,0"
18035.9,294,1,2,OPA_SUMo,1064157,534,1247.9,True,False,"11,-30,0,0"
18036.6,294,1,3,SUMo,1062650,695,1217.8,True,False,"11,-30,0,0"
18037.3,294,1,4,LPo,731362,190,-5380.0,False,True,"11,-30,0,0"
18042.3,294,2,0,PGAgain,860166,6379,-2814.8,False,False,"11,-30,0,0"
18043.0,294,2,1,BPo,1008519,3175,139.8,True,False,"11,-30,0,0"
18043.6,294,2,2,OPA_SUMo,1069354,819,1351.4,True,False,"11,-30,0,0"
18044.3,294,2,3,SUMo,1083564,114,1634.4,True,True,"11,-30,0,0"
18044.9,294,2,4,LPo,710916,161,-5787.2,False,True,"11,-30,0,0"
18050.0,294,4,0,PGAgain,933370,3547,-1356.9,True,False,"11,-30,0,0"
18050.6,294,4,1,BPo,980376,3184,-420.7,True,False,"11,-30,0,0"
18051.3,294,4,2,OPA_SUMo,1094693,1106,1856.0,True,False,"11,-30,0,0"
18051.9,294,4,3,SUMo,1093873,95,1839.7,True,True,"11,-30,0,0"
18052.6,294,4,4,LPo,720796,161,-5590.4,False,True,"11,-30,0,0"
18057.7,294,8,0,PGAgain,958528,1983,-855.8,True,False,"11,-30,0,0"
18058.3,294,8,1,BPo,970182,2231,-623.7,True,False,"11,-30,0,0"
18059.0,294,8,2,OPA_SUMo,1097745,486,1916.8,True,False,"11,-30,0,0"
18059.6,294,8,3,SUMo,1099166,123,1945.1,True,True,"11,-30,0,0"
18063.9,294,8,4,LPo,725850,218,-5489.8,False,True,"11,-30,0,0"
18069.2,294,16,0,PGAgain,968999,1925,-647.3,True,False,"11,-30,0,0"
18069.9,294,16,1,BPo,968360,2431,-660.0,True,False,"11,-30,0,0"
18070.5,294,16,2,OPA_SUMo,1086168,705,1686.2,True,False,"11,-30,0,0"
18071.2,294,16,3,SUMo,1101827,114,1998.1,True,True,"11,-30,0,0"
18071.8,294,16,4,LPo,728492,123,-5437.1,False,True,"11,-30,0,0"
18076.9,294,24,0,PGAgain,965032,2135,-726.3,True,False,"11,-30,0,0"
18077.5,294,24,1,BPo,972728,2650,-573.0,True,False,"11,-30,0,0"
18078.2,294,24,2,OPA_SUMo,1075734,733,1478.4,True,False,"11,-30,0,0"
18078.8,294,24,3,SUMo,1100720,95,1976.0,True,True,"11,-30,0,0"
18079.5,294,24,4,LPo,727405,190,-5458.8,False,True,"11,-30,0,0"
18084.6,294,32,0,PGAgain,968828,2049,-650.7,True,False,"11,-30,0,0"
18085.2,294,32,1,BPo,972928,3213,-569.0,True,False,"11,-30,0,0"
18085.9,294,32,2,OPA_SUMo,1068286,524,1330.1,True,False,"11,-30,0,0"
18086.5,294,32,3,SUMo,1101598,95,1993.5,True,True,"11,-30,0,0"
18087.2,294,32,4,LPo,728292,209,-5441.1,False,True,"11,-30,0,0"
18095.9,294,50,0,PGAgain,965280,2298,-721.3,True,False,"11,-30,0,0"
18096.8,294,50,1,BPo,977029,2784,-487.4,True,False,"11,-30,0,0"
18097.4,294,50,2,OPA_SUMo,1059579,485,1156.7,True,False,"11,-30,0,0"
18098.1,294,50,3,SUMo,1100911,114,1979.8,True,True,"11,-30,0,0"
18098.7,294,50,4,LPo,727634,133,-5454.2,False,True,"11,-30,0,0"
18103.8,295,1,0,PGAgain,979718,2746,-433.8,True,False,"11,-30,0,0"
18104.5,295,1,1,BPo,971908,3184,-589.3,True,False,"11,-30,0,0"
18105.1,295,1,2,OPA_SUMo,1053809,695,1041.8,True,False,"11,-30,0,0"
18105.8,295,1,3,SUMo,1052560,820,1016.9,True,False,"11,-30,0,0"
18106.4,295,1,4,LPo,731353,199,-5380.2,False,True,"11,-30,0,0"
18111.5,295,2,0,PGAgain,859927,5797,-2819.5,False,False,"11,-30,0,0"
18112.1,295,2,1,BPo,1010580,3852,180.8,True,False,"11,-30,0,0"
18112.8,295,2,2,OPA_SUMo,1061667,924,1198.3,True,False,"11,-30,0,0"
18113.4,295,2,3,SUMo,1083554,142,1634.2,True,True,"11,-30,0,0"
18114.1,295,2,4,LPo,710877,161,-5788.0,False,True,"11,-30,0,0"
18119.1,295,4,0,PGAgain,934018,4043,-1344.0,True,False,"11,-30,0,0"
18119.8,295,4,1,BPo,982493,3385,-378.5,True,False,"11,-30,0,0"
18120.4,295,4,2,OPA_SUMo,1090850,638,1779.5,True,False,"11,-30,0,0"
18124.8,295,4,3,SUMo,1093883,85,1839.9,True,True,"11,-30,0,0"
18125.7,295,4,4,LPo,720796,142,-5590.4,False,True,"11,-30,0,0"
18130.7,295,8,0,PGAgain,958375,2336,-858.9,True,False,"11,-30,0,0"
18131.4,295,8,1,BPo,969428,3184,-638.7,True,False,"11,-30,0,0"
18132.0,295,8,2,OPA_SUMo,1097249,772,1906.9,True,False,"11,-30,0,0"
18132.7,295,8,3,SUMo,1099109,114,1944.0,True,True,"11,-30,0,0"
18133.3,295,8,4,LPo,725879,200,-5489.2,False,True,"11,-30,0,0"
18138.4,295,16,0,PGAgain,969523,2250,-636.8,True,False,"11,-30,0,0"
18139.1,295,16,1,BPo,967607,3957,-675.0,True,False,"11,-30,0,0"
18139.7,295,16,2,OPA_SUMo,1087455,905,1711.9,True,False,"11,-30,0,0"
18140.4,295,16,3,SUMo,1101789,152,1997.3,True,True,"11,-30,0,0"
18141.0,295,16,4,LPo,728454,133,-5437.9,False,True,"11,-30,0,0"
18146.1,295,24,0,PGAgain,965384,3070,-719.3,True,False,"11,-30,0,0"
18146.8,295,24,1,BPo,972642,3261,-574.7,True,False,"11,-30,0,0"
18147.4,295,24,2,OPA_SUMo,1076679,791,1497.2,True,False,"11,-30,0,0"
18148.1,295,24,3,SUMo,1100739,104,1976.4,True,True,"11,-30,0,0"
18148.7,295,24,4,LPo,727424,161,-5458.4,False,True,"11,-30,0,0"
18153.8,295,32,0,PGAgain,968751,2374,-652.2,True,False,"11,-30,0,0"
18154.5,295,32,1,BPo,972928,3509,-569.0,True,False,"11,-30,0,0"
18155.1,295,32,2,OPA_SUMo,1069097,686,1346.2,True,False,"11,-30,0,0"
18155.8,295,32,3,SUMo,1101636,95,1994.3,True,True,"11,-30,0,0"
18156.4,295,32,4,LPo,728321,114,-5440.6,False,True,"11,-30,0,0"
18161.5,295,50,0,PGAgain,966310,2555,-700.8,True,False,"11,-30,0,0"
18162.1,295,50,1,BPo,976142,3175,-505.0,True,False,"11,-30,0,0"
18162.8,295,50,2,OPA_SUMo,1062593,648,1216.7,True,False,"11,-30,0,0"
18163.4,295,50,3,SUMo,1100873,123,1979.1,True,True,"11,-30,0,0"
18164.1,295,50,4,LPo,727615,133,-5454.6,False,True,"11,-30,0,0"
18169.2,296,1,0,PGAgain,980062,2336,-427.0,True,False,"11,-30,0,0"
18169.8,296,1,1,BPo,972585,3585,-575.9,True,False,"11,-30,0,0"
18170.5,296,1,2,OPA_SUMo,1056289,686,1091.2,True,False,"11,-30,0,0"
18171.1,296,1,3,SUMo,1055059,610,1066.7,True,False,"11,-30,0,0"
18171.7,296,1,4,LPo,731372,218,-5379.8,False,True,"11,-30,0,0"
18176.8,296,2,0,PGAgain,857963,7114,-2858.6,False,False,"11,-30,0,0"
18177.5,296,2,1,BPo,1009969,3404,168.7,True,False,"11,-30,0,0"
18178.1,296,2,2,OPA_SUMo,1063585,762,1236.5,True,False,"11,-30,0,0"
18178.8,296,2,3,SUMo,1083564,104,1634.4,True,True,"11,-30,0,0"
18179.4,296,2,4,LPo,710964,171,-5786.2,False,True,"11,-30,0,0"
18184.5,296,4,0,PGAgain,934152,3375,-1341.3,True,False,"11,-30,0,0"
18185.1,296,4,1,BPo,982170,2574,-385.0,True,False,"11,-30,0,0"
18185.8,296,4,2,OPA_SUMo,1092404,676,1810.4,True,False,"11,-30,0,0"
18186.4,296,4,3,SUMo,1093883,104,1839.9,True,True,"11,-30,0,0"
18187.1,296,4,4,LPo,720853,171,-5589.3,False,True,"11,-30,0,0"
18192.2,296,8,0,PGAgain,958604,2173,-854.3,True,False,"11,-30,0,0"
18192.8,296,8,1,BPo,971355,2746,-600.4,True,False,"11,-30,0,0"
18193.5,296,8,2,OPA_SUMo,1094321,476,1848.6,True,False,"11,-30,0,0"
18194.1,296,8,3,SUMo,1099118,104,1944.1,True,True,"11,-30,0,0"
18194.8,296,8,4,LPo,725888,161,-5489.0,False,True,"11,-30,0,0"
18199.9,296,16,0,PGAgain,968589,2097,-655.4,True,False,"11,-30,0,0"
18200.5,296,16,1,BPo,968103,2593,-665.1,True,False,"11,-30,0,0"
18201.2,296,16,2,OPA_SUMo,1085395,572,1670.8,True,False,"11,-30,0,0"
18201.8,296,16,3,SUMo,1101789,123,1997.3,True,True,"11,-30,0,0"
18202.4,296,16,4,LPo,728530,133,-5436.4,False,True,"11,-30,0,0"
18207.5,296,24,0,PGAgain,965423,2031,-718.5,True,False,"11,-30,0,0"
18208.2,296,24,1,BPo,972566,3394,-576.2,True,False,"11,-30,0,0"
18208.8,296,24,2,OPA_SUMo,1074962,791,1463.0,True,False,"11,-30,0,0"
18209.5,296,24,3,SUMo,1100701,114,1975.7,True,True,"11,-30,0,0"
18210.1,296,24,4,LPo,727548,133,-5455.9,False,True,"11,-30,0,0"
18215.2,296,32,0,PGAgain,969200,1983,-643.3,True,False,"11,-30,0,0"
18215.9,296,32,1,BPo,973910,2860,-549.5,True,False,"11,-30,0,0"
18216.5,296,32,2,OPA_SUMo,1067790,696,1320.2,True,False,"11,-30,0,0"
18217.1,296,32,3,SUMo,1101608,104,1993.7,True,True,"11,-30,0,0"
18217.8,296,32,4,LPo,728311,152,-5440.8,False,True,"11,-30,0,0"
18222.9,296,50,0,PGAgain,965671,2079,-713.6,True,False,"11,-30,0,0"
18223.5,296,50,1,BPo,976219,3346,-503.5,True,False,"11,-30,0,0"
18224.2,296,50,2,OPA_SUMo,1061811,676,1201.1,True,False,"11,-30,0,0"
18224.8,296,50,3,SUMo,1100902,123,1979.7,True,True,"11,-30,0,0"
18225.5,296,50,4,LPo,727605,133,-5454.8,False,True,"11,-30,0,0"
18230.6,297,1,0,PGAgain,979861,2078,-431.0,True,False,"11,-30,0,0"
18231.2,297,1,1,BPo,971717,2937,-593.1,True,False,"11,-30,0,0"
18231.9,297,1,2,OPA_SUMo,1055650,619,1078.4,True,False,"11,-30,0,0"
18232.5,297,1,3,SUMo,1054419,572,1053.9,True,False,"11,-30,0,0"
18233.2,297,1,4,LPo,731334,190,-5380.5,False,True,"11,-30,0,0"
18238.2,297,2,0,PGAgain,860690,5235,-2804.3,False,False,"11,-30,0,0"
18238.9,297,2,1,BPo,1010140,2889,172.1,True,False,"11,-30,0,0"
18239.5,297,2,2,OPA_SUMo,1063193,858,1228.7,True,False,"11,-30,0,0"
18240.2,297,2,3,SUMo,1083564,123,1634.4,True,True,"11,-30,0,0"
18240.8,297,2,4,LPo,710858,190,-5788.3,False,True,"11,-30,0,0"
18245.9,297,4,0,PGAgain,933666,4510,-1351.0,True,False,"11,-30,0,0"
18246.6,297,4,1,BPo,982188,2832,-384.6,True,False,"11,-30,0,0"
18247.2,297,4,2,OPA_SUMo,1092338,877,1809.1,True,False,"11,-30,0,0"
18247.9,297,4,3,SUMo,1093873,85,1839.7,True,True,"11,-30,0,0"
18248.5,297,4,4,LPo,720815,190,-5590.0,False,True,"11,-30,0,0"
18253.6,297,8,0,PGAgain,958366,2431,-859.0,True,False,"11,-30,0,0"
18254.3,297,8,1,BPo,970639,3995,-614.6,True,False,"11,-30,0,0"
18254.9,297,8,2,OPA_SUMo,1094207,934,1846.3,True,False,"11,-30,0,0"
18259.2,297,8,3,SUMo,1099090,171,1943.6,True,True,"11,-30,0,0"
18260.1,297,8,4,LPo,725926,152,-5488.2,False,True,"11,-30,0,0"
18265.2,297,16,0,PGAgain,969409,2984,-639.1,True,False,"11,-30,0,0"
18265.8,297,16,1,BPo,969486,3051,-637.6,True,False,"11,-30,0,0"
18266.5,297,16,2,OPA_SUMo,1083888,715,1640.8,True,False,"11,-30,0,0"
18267.1,297,16,3,SUMo,1101779,95,1997.1,True,True,"11,-30,0,0"
18267.8,297,16,4,LPo,728463,190,-5437.7,False,True,"11,-30,0,0"
18272.9,297,24,0,PGAgain,965471,2355,-717.5,True,False,"11,-30,0,0"
18273.5,297,24,1,BPo,973119,3289,-565.2,True,False,"11,-30,0,0"
18274.2,297,24,2,OPA_SUMo,1073884,953,1441.6,True,False,"11,-30,0,0"
18274.8,297,24,3,SUMo,1100749,85,1976.6,True,True,"11,-30,0,0"
18275.5,297,24,4,LPo,727471,161,-5457.5,False,True,"11,-30,0,0"
18280.6,297,32,0,PGAgain,968904,2870,-649.2,True,False,"11,-30,0,0"
18281.2,297,32,1,BPo,972785,3709,-571.9,True,False,"11,-30,0,0"
18281.9,297,32,2,OPA_SUMo,1066960,695,1303.7,True,False,"11,-30,0,0"
18282.5,297,32,3,SUMo,1101636,114,1994.3,True,True,"11,-30,0,0"
18283.2,297,32,4,LPo,728321,199,-5440.6,False,True,"11,-30,0,0"
18288.3,297,50,0,PGAgain,966548,2918,-696.1,True,False,"11,-30,0,0"
18288.9,297,50,1,BPo,976819,3461,-491.5,True,False,"11,-30,0,0"
18289.6,297,50,2,OPA_SUMo,1060771,638,1180.4,True,False,"11,-30,0,0"
18290.2,297,50,3,SUMo,1100911,114,1979.8,True,True,"11,-30,0,0"
18290.9,297,50,4,LPo,727624,190,-5454.4,False,True,"11,-30,0,0"
18295.9,298,1,0,PGAgain,979499,2488,-438.2,True,False,"11,-30,0,0"
18296.6,298,1,1,BPo,972242,3738,-582.7,True,False,"11,-30,0,0"
18297.2,298,1,2,OPA_SUMo,1054906,562,1063.6,True,False,"11,-30,0,0"
18297.9,298,1,3,SUMo,1053771,619,1041.0,True,False,"11,-30,0,0"
18298.5,298,1,4,LPo,731391,190,-5379.4,False,True,"11,-30,0,0"
18303.6,298,2,0,PGAgain,859279,6885,-2832.4,False,False,"11,-30,0,0"
18304.3,298,2,1,BPo,1009587,3461,161.1,True,False,"11,-30,0,0"
18304.9,298,2,2,OPA_SUMo,1062688,743,1218.6,True,False,"11,-30,0,0"
18305.6,298,2,3,SUMo,1083545,95,1634.0,True,True,"11,-30,0,0"
18306.2,298,2,4,LPo,710935,171,-5786.8,False,True,"11,-30,0,0"
18311.3,298,4,0,PGAgain,934095,3337,-1342.4,True,False,"11,-30,0,0"
18312.0,298,4,1,BPo,981988,2879,-388.6,True,False,"11,-30,0,0"
18312.6,298,4,2,OPA_SUMo,1091871,791,1799.8,True,False,"11,-30,0,0"
18313.3,298,4,3,SUMo,1093873,85,1839.7,True,True,"11,-30,0,0"
18313.9,298,4,4,LPo,720891,199,-5588.5,False,True,"11,-30,0,0"
18319.0,298,8,0,PGAgain,958509,2345,-856.2,True,False,"11,-30,0,0"
18319.6,298,8,1,BPo,972451,3766,-578.5,True,False,"11,-30,0,0"
18320.3,298,8,2,OPA_SUMo,1093759,724,1837.4,True,False,"11,-30,0,0"
18320.9,298,8,3,SUMo,1099109,114,1944.0,True,True,"11,-30,0,0"
18321.6,298,8,4,LPo,725860,152,-5489.6,False,True,"11,-30,0,0"
18326.7,298,16,0,PGAgain,968665,2298,-653.9,True,False,"11,-30,0,0"
